city,date,temp_max,temp_min,humidity_max,humidity_min,wind_speed,precipitation,pm25,pm10,no2,so2,o3,co,AQI
Kathmandu,2025-05-24,27.2,16.6,95.0,56.0,6.4,0.6,62.4463888888889,70.2406527777778,9.143444444444446,8.904805555555557,92.92127777777779,500.0,62.4463888888889
Kathmandu,2025-05-25,27.2,17.9,95.0,58.0,6.1,6.1,52.83361111111112,59.39129166666669,7.829708333333334,7.225319444444445,93.79119444444446,500.0,52.83361111111112
Kathmandu,2025-05-26,26.6,18.5,98.0,64.0,5.9,11.3,34.33048666666668,39.84729833333335,7.1756238888888895,5.9436422222222225,80.64512500000002,449.1715127777778,34.33048666666668
Kathmandu,2025-05-27,27.2,18.7,96.0,61.0,6.3,5.2,29.74226444444445,35.2564788888889,6.931026666666667,6.410072777777779,82.05511111111113,427.57545722222227,29.74226444444445
Kathmandu,2025-05-28,26.9,18.9,100.0,67.0,5.4,5.5,33.39976444444445,40.33068722222224,7.924693333333333,6.894225555555556,83.02586111111111,460.1970266666668,33.39976444444445
Kathmandu,2025-05-29,28.1,18.9,100.0,61.0,8.9,8.8,37.94755555555557,46.43573611111113,8.529736111111111,7.1373194444444445,85.80091666666667,500.0,37.94755555555557
Kathmandu,2025-05-30,27.7,19.5,98.0,59.0,10.3,5.6,42.60208333333335,54.410125000000015,10.832555555555556,7.211569444444446,79.89040277777778,500.0,42.60208333333335
Kathmandu,2025-05-31,28.1,17.8,97.0,55.0,8.0,0.9,51.47120000000001,65.94536055555558,11.19897777777778,6.877939444444445,81.97998111111112,500.0,51.47120000000001
Kathmandu,2025-06-01,28.5,16.7,99.0,50.0,8.9,3.8,78.06736666666667,106.9930827777778,13.459630555555558,7.201981111111112,87.17030055555556,500.0,78.06736666666667
Kathmandu,2025-06-02,26.7,16.7,100.0,52.0,10.3,3.4,97.29139444444444,145.290805,15.078311111111114,7.319620000000001,89.26366166666666,500.0,97.29139444444444
Kathmandu,2025-06-03,25.3,17.5,96.0,48.0,7.3,1.9,103.46905555555557,161.1516805555556,16.722597222222223,7.906555555555556,86.84133333333335,500.0,103.46905555555557
Kathmandu,2025-06-04,25.6,16.2,100.0,56.0,6.1,16.5,101.48416666666667,148.91005555555557,15.931819444444443,8.246027777777778,90.67223611111112,500.0,101.48416666666667
Kathmandu,2025-06-05,24.1,16.9,95.0,63.0,6.0,6.9,97.86689,128.50403500000002,15.32816388888889,8.118036666666667,93.91657611111111,500.0,97.86689
Kathmandu,2025-06-06,25.6,16.8,88.0,52.0,8.3,0.3,119.60029277777777,141.7839377777778,15.690858333333335,9.242328333333335,105.21739555555556,500.0,119.60029277777777
Kathmandu,2025-06-07,26.7,17.4,95.0,55.0,8.4,1.6,127.08304277777778,151.43414611111115,16.291122222222224,9.480203333333334,105.81720111111113,500.0,127.08304277777778
Kathmandu,2025-06-08,27.3,18.2,96.0,54.0,8.5,0.0,139.88547222222223,165.29425000000003,14.3605,10.28515277777778,115.98506944444446,500.0,139.88547222222223
Kathmandu,2025-06-09,28.9,18.8,94.0,51.0,8.5,0.0,146.65031944444445,174.32647222222224,12.853500000000002,11.821944444444444,120.18111111111111,500.0,146.65031944444445
Kathmandu,2025-06-10,29.9,20.2,95.0,52.0,7.9,2.5,169.0587005555556,196.5437711111111,12.227838333333334,14.669875000000001,129.64349444444446,500.0,169.0587005555556
Kathmandu,2025-06-11,28.6,18.9,97.0,63.0,6.1,5.0,169.5391866666667,193.45032666666665,11.25326888888889,15.884763888888893,137.84796666666665,500.0,169.5391866666667
Kathmandu,2025-06-12,28.2,19.4,95.0,64.0,7.5,4.7,138.33050611111113,155.96034055555558,10.609463333333334,13.745722222222225,131.97534166666665,500.0,138.33050611111113
Kathmandu,2025-06-13,28.2,19.1,96.0,65.0,6.4,18.3,103.16716666666669,116.2124027777778,10.984875,11.437861111111113,121.9870972222222,500.0,103.16716666666669
Kathmandu,2025-06-14,28.1,19.5,98.0,59.0,6.2,15.2,80.73022222222224,91.03493055555558,10.50988888888889,9.306916666666668,114.08772222222223,500.0,80.73022222222224
Kathmandu,2025-06-15,27.1,20.2,99.0,65.0,5.1,23.9,63.80339166666668,71.8747027777778,9.661220555555555,8.01460611111111,100.21644111111111,500.0,63.80339166666668
Kathmandu,2025-06-16,28.0,20.0,99.0,64.0,5.3,15.9,42.30221111111111,47.11355000000001,7.9484288888888885,6.653814444444446,90.24814944444445,500.0,42.30221111111111
Kathmandu,2025-06-17,27.1,20.0,98.0,69.0,6.5,21.2,26.59451666666667,31.2179388888889,9.562067777777775,6.16462,65.70989944444446,500.0,26.59451666666667
Kathmandu,2025-06-18,27.3,19.7,99.0,68.0,6.5,27.2,32.19241666666667,38.23768055555557,11.342527777777777,6.509250000000001,63.65180555555556,500.0,32.19241666666667
Kathmandu,2025-06-19,27.2,20.2,100.0,70.0,5.2,65.2,30.51048611111111,36.605250000000005,11.8525,6.289097222222223,57.14698611111111,500.0,30.51048611111111
Kathmandu,2025-06-20,27.8,19.5,99.0,68.0,6.6,9.3,30.88180944444445,35.8868338888889,11.150345555555555,5.896757777777777,62.369297222222244,491.0598244444445,30.88180944444445
Kathmandu,2025-06-21,28.0,19.6,99.0,66.0,4.8,11.8,31.257031666666666,34.400000555555565,10.390887222222224,5.163577222222222,69.93989444444445,491.0598244444445,31.257031666666666
Kathmandu,2025-06-22,27.9,20.4,99.0,68.0,5.6,10.9,40.13372611111111,42.9900838888889,9.861512222222224,4.988799444444444,80.11275555555558,500.0,40.13372611111111
Kathmandu,2025-06-23,28.2,20.2,100.0,66.0,8.4,22.8,47.75115277777778,50.795097222222225,10.655486111111113,5.639180555555556,80.51923611111113,500.0,47.75115277777778
Kathmandu,2025-06-24,26.6,20.4,99.0,75.0,6.9,32.6,41.767916666666665,45.190291666666674,10.14215277777778,5.9262500000000005,74.32975000000002,500.0,41.767916666666665
Kathmandu,2025-06-25,27.1,20.3,98.0,68.0,5.0,9.0,33.71427277777778,37.264009444444454,9.103868888888892,5.743100000000001,72.14337777777777,473.1424805555556,33.71427277777778
Kathmandu,2025-06-26,27.7,19.9,99.0,69.0,4.5,7.4,25.997314444444445,29.18389833333334,6.707091111111112,5.144822222222223,77.97215555555556,393.150175,25.997314444444445
Kathmandu,2025-06-27,27.9,20.1,98.0,69.0,4.9,14.1,25.591536666666666,28.692106666666678,5.611827222222222,5.083100000000001,84.89451666666668,340.91239722222224,25.591536666666666
Kathmandu,2025-06-28,27.2,20.2,97.0,69.0,6.5,21.7,28.75063888888889,33.13979166666668,8.023583333333335,5.416583333333334,81.03119444444445,408.1245972222223,28.75063888888889
Kathmandu,2025-06-29,26.4,20.4,99.0,71.0,5.1,30.9,36.94884722222223,43.257347222222236,10.93063888888889,5.511763888888889,72.96009722222223,488.11690277777785,36.94884722222223
Kathmandu,2025-06-30,26.0,19.9,98.0,74.0,7.1,5.8,36.530792222222225,43.88043611111113,13.267234444444448,5.604567222222223,57.23271888888889,500.0,36.530792222222225
Kathmandu,2025-07-01,27.3,19.9,99.0,64.0,5.9,26.5,30.259264444444447,36.23253333333335,12.337276111111114,5.533372777777778,53.979010555555554,500.0,30.259264444444447
Kathmandu,2025-07-02,27.8,20.0,98.0,69.0,6.2,33.4,20.346889444444447,24.57757500000001,10.877178888888889,5.761622777777778,53.873288333333335,447.85568055555564,20.346889444444447
Kathmandu,2025-07-03,27.9,20.2,98.0,69.0,4.2,33.6,17.40123611111111,20.36237500000001,9.934833333333335,5.536819444444445,56.15240277777777,390.95741666666663,17.40123611111111
Kathmandu,2025-07-04,27.4,19.8,99.0,69.0,6.4,27.5,16.06763888888889,18.947347222222234,10.77679166666667,5.648500000000001,50.17558333333332,389.99552777777774,16.06763888888889
Kathmandu,2025-07-05,26.9,19.2,97.0,65.0,6.0,3.3,15.823310555555556,18.612501111111126,10.605863888888893,5.221046111111112,50.546637777777775,395.8781444444445,15.823310555555556
Kathmandu,2025-07-06,27.3,19.7,97.0,61.0,6.3,4.8,17.945546666666665,21.0120288888889,9.743586111111112,5.139310000000001,56.93397111111111,391.9210472222222,17.945546666666665
Kathmandu,2025-07-07,27.4,19.7,97.0,61.0,8.0,0.9,22.26044944444444,26.227403888888897,9.192363888888888,5.321268333333334,65.48204055555556,400.27249166666667,22.26044944444444
Kathmandu,2025-07-08,26.4,20.1,99.0,68.0,7.5,9.6,26.345763888888886,31.098680555555568,10.265597222222222,5.989041666666668,65.72133333333333,433.88644444444446,26.345763888888886
Kathmandu,2025-07-09,25.4,19.6,100.0,74.0,5.0,33.0,23.099388888888893,27.930680555555565,10.796347222222224,6.134333333333334,60.832291666666656,436.5502777777778,23.099388888888893
Kathmandu,2025-07-10,26.7,19.7,99.0,69.0,7.9,1.4,20.712242222222223,24.892951111111127,10.033906666666667,5.730792222222223,61.44036555555555,414.325945,20.712242222222223
Kathmandu,2025-07-11,27.5,19.5,97.0,67.0,7.2,16.7,21.462075555555558,25.6328538888889,9.786712222222224,5.693361666666668,64.80514333333333,406.69347277777774,21.462075555555558
Kathmandu,2025-07-12,26.6,19.8,94.0,69.0,7.8,18.3,30.257339444444444,35.26274277777779,10.289962222222224,5.858056111111112,74.7547961111111,448.65480611111116,30.257339444444444
Kathmandu,2025-07-13,28.7,20.3,97.0,64.0,7.2,12.2,36.94105555555556,42.98081944444446,12.203430555555556,6.2443333333333335,75.87555555555556,500.0,36.94105555555556
Kathmandu,2025-07-14,27.4,19.8,99.0,64.0,5.8,7.7,48.030125000000005,56.48362500000001,15.797069444444446,6.52513888888889,70.12225,500.0,48.030125000000005
Kathmandu,2025-07-15,27.2,20.1,96.0,66.0,6.9,5.3,40.51725333333334,47.920235000000005,15.034586111111112,6.063212222222222,62.51764444444444,500.0,40.51725333333334
Kathmandu,2025-07-16,27.8,19.9,96.0,61.0,9.3,4.6,33.5504338888889,39.25238777777779,16.57978055555556,5.52574,48.12750555555555,492.0836066666667,33.5504338888889
Kathmandu,2025-07-17,28.2,18.6,99.0,60.0,8.0,5.9,34.367183888888896,38.48345722222223,16.720488888888887,5.42124,44.824908333333326,492.0836066666667,34.367183888888896
Kathmandu,2025-07-18,27.3,18.4,99.0,69.0,6.1,6.6,62.38161111111111,70.15005555555555,21.010305555555554,6.220041666666668,48.218194444444435,500.0,62.38161111111111
Kathmandu,2025-07-19,28.5,20.7,99.0,67.0,7.3,7.9,74.11051388888889,84.29498611111111,19.86004166666667,6.1765,58.47004166666665,500.0,74.11051388888889
Kathmandu,2025-07-20,26.2,20.6,100.0,63.0,6.8,4.5,90.73445333333333,103.10103833333336,20.76298888888889,6.310131666666667,61.66086055555555,500.0,90.73445333333333
Kathmandu,2025-07-21,26.8,20.8,97.0,70.0,6.0,2.0,87.70685611111111,100.4281911111111,22.032113888888894,6.310437222222222,50.77956888888888,500.0,87.70685611111111
Kathmandu,2025-07-22,27.9,20.8,98.0,68.0,5.0,14.9,89.04656444444446,103.04008,24.93336388888889,6.826520555555557,43.8164161111111,500.0,89.04656444444446
Kathmandu,2025-07-23,28.8,20.0,98.0,68.0,6.5,7.8,72.9458888888889,86.43341666666667,22.998402777777777,6.624291666666668,47.03218055555554,500.0,72.9458888888889
Kathmandu,2025-07-24,29.4,20.3,98.0,67.0,7.2,6.7,55.62684722222223,66.77427777777778,21.19776388888889,6.494888888888888,51.210041666666655,500.0,55.62684722222223
Kathmandu,2025-07-25,28.8,20.6,97.0,61.0,7.4,8.1,47.28387277777778,56.065802222222224,18.67886166666667,6.331795555555555,53.221593333333324,500.0,47.28387277777778
Kathmandu,2025-07-26,26.4,20.4,98.0,72.0,5.5,35.1,27.163803333333338,32.065177222222225,14.068181111111112,5.163503888888889,54.84103777777778,474.02025000000003,27.163803333333338
Kathmandu,2025-07-27,27.7,21.6,99.0,70.0,3.9,36.6,18.948331111111113,21.99421888888889,12.067556111111113,4.689587222222222,50.6986211111111,437.62430555555557,18.948331111111113
Kathmandu,2025-07-28,24.5,21.3,100.0,82.0,3.6,59.5,18.27863888888889,20.626375,15.415736111111114,5.197500000000001,37.93304166666666,437.62430555555557,18.27863888888889
Kathmandu,2025-07-29,23.5,19.9,99.0,87.0,4.9,10.1,23.877027777777784,26.763,18.83490277777778,6.064513888888889,28.992333333333324,500.0,23.877027777777784
Kathmandu,2025-07-30,26.7,19.7,99.0,72.0,5.4,31.5,36.701885000000004,40.36743944444445,18.58715833333334,6.716019444444446,42.445027777777774,500.0,36.701885000000004
Kathmandu,2025-07-31,26.7,19.5,98.0,72.0,4.6,7.6,50.079565555555554,55.629022777777784,15.627547222222223,6.690200000000002,61.647666666666666,500.0,50.079565555555554
Kathmandu,2025-08-01,26.1,19.4,99.0,76.0,6.1,18.3,66.17928777777779,74.08182833333335,17.808297222222222,7.227366666666668,60.310555555555545,500.0,66.17928777777779
Kathmandu,2025-08-02,27.5,20.5,99.0,72.0,5.2,30.7,58.098486111111114,65.66648611111111,20.213263888888893,6.781805555555557,39.00493055555555,500.0,58.098486111111114
Kathmandu,2025-08-03,24.8,20.6,98.0,84.0,3.3,43.9,46.66398611111111,52.49795833333334,21.998319444444448,6.474111111111111,19.26970833333333,500.0,46.66398611111111
Kathmandu,2025-08-04,26.2,20.1,99.0,71.0,4.0,11.1,36.91020666666667,41.47942944444445,21.970911111111114,6.0457711111111125,9.868478888888886,500.0,36.91020666666667
Kathmandu,2025-08-05,23.1,18.0,98.0,84.0,6.8,36.5,50.76394277777778,57.59656833333333,20.617758333333338,6.130562777777778,19.10206222222222,500.0,50.76394277777778
Kathmandu,2025-08-06,26.2,17.7,99.0,68.0,7.6,10.2,57.96313722222223,66.01584611111112,16.86614722222222,5.717146111111111,36.07460388888889,500.0,57.96313722222223
Kathmandu,2025-08-07,28.1,19.5,99.0,71.0,5.8,11.4,67.04881944444445,75.31241666666668,14.166166666666667,5.971777777777778,53.32020833333333,500.0,67.04881944444445
Kathmandu,2025-08-08,25.7,20.3,99.0,80.0,4.9,30.7,54.323805555555566,60.225152777777794,15.242944444444445,6.373430555555556,46.508916666666664,500.0,54.323805555555566
Kathmandu,2025-08-09,25.9,20.1,99.0,76.0,4.9,38.6,52.86178944444445,58.959890000000016,19.50889111111111,6.862515,30.480804444444438,500.0,52.86178944444445
Kathmandu,2025-08-10,25.6,20.3,99.0,77.0,4.8,12.8,49.16563666666667,55.62887611111112,20.72301611111111,6.3294733333333335,21.490443333333328,500.0,49.16563666666667
Kathmandu,2025-08-11,26.0,20.7,99.0,79.0,5.6,12.5,57.49233111111111,66.07582055555557,21.117641111111112,6.20541777777778,21.345762777777775,500.0,57.49233111111111
Kathmandu,2025-08-12,27.3,20.4,98.0,69.0,5.9,5.2,57.99245833333334,66.37247222222223,19.539055555555553,6.4834305555555565,29.354263888888884,500.0,57.99245833333334
Kathmandu,2025-08-13,24.5,20.6,99.0,89.0,4.5,51.7,53.1293888888889,60.037236111111106,20.66456944444445,7.01738888888889,25.861458333333324,500.0,53.1293888888889
Kathmandu,2025-08-14,23.5,18.9,96.0,81.0,7.3,11.7,46.78556055555556,52.534398888888894,16.90935277777778,7.014321111111112,37.660418888888884,500.0,46.78556055555556
Kathmandu,2025-08-15,26.5,18.9,99.0,69.0,4.9,6.9,42.7765188888889,48.502135,13.835158333333338,6.861848888888889,47.582724444444445,500.0,42.7765188888889
Kathmandu,2025-08-16,28.1,19.6,99.0,67.0,7.5,8.9,38.08288,44.3421488888889,9.319811111111113,6.1997100000000005,63.858446666666666,468.18465833333335,38.08288
Kathmandu,2025-08-17,27.6,19.5,100.0,68.0,8.2,9.2,36.9827638888889,42.67526388888889,8.884486111111114,5.866055555555556,65.85104166666667,451.4554305555556,36.9827638888889
Kathmandu,2025-08-18,27.0,19.3,96.0,68.0,6.4,6.8,29.96125,34.612569444444446,8.803513888888892,5.857652777777778,59.43116666666667,434.4653194444445,29.96125
Kathmandu,2025-08-19,27.5,19.2,98.0,68.0,4.8,13.3,24.940202222222222,28.853128333333334,8.463002777777781,5.8918566666666665,54.13385999999999,400.29236499999996,24.940202222222222
Kathmandu,2025-08-20,26.5,19.6,98.0,70.0,8.3,10.6,17.245243888888886,20.52322555555556,8.551613888888891,5.727162222222223,48.21677666666666,354.876115,17.245243888888886
Kathmandu,2025-08-21,27.0,19.3,99.0,70.0,7.2,9.2,19.177118888888888,22.610781111111116,10.547655555555558,5.880245555555556,44.45049888888888,375.4398511111111,19.177118888888888
Kathmandu,2025-08-22,26.8,19.6,100.0,71.0,5.3,18.9,26.480819444444446,30.958277777777777,13.665513888888892,6.508027777777778,37.91822222222221,452.19961111111115,26.480819444444446
Kathmandu,2025-08-23,26.2,19.8,99.0,70.0,7.1,5.1,26.31856944444445,30.49581944444444,13.35843055555556,5.999125,37.20581944444444,464.90293055555566,26.31856944444445
Kathmandu,2025-08-24,27.3,19.4,98.0,70.0,7.1,17.4,20.273189444444444,23.42409055555555,12.347927777777782,4.9241438888888895,33.589098888888884,418.9319750000001,20.273189444444444
Kathmandu,2025-08-25,25.8,18.4,98.0,73.0,5.8,12.7,17.110689444444443,20.109118333333335,12.370844444444447,4.839046666666668,33.51469611111111,411.3667250000001,17.110689444444443
Kathmandu,2025-08-26,26.6,18.4,98.0,70.0,5.3,13.2,21.100022777777777,26.140021111111114,15.430066666666672,5.88038,27.236904444444438,481.20801666666665,21.100022777777777
Kathmandu,2025-08-27,27.1,18.8,99.0,70.0,5.2,18.8,27.829847222222224,34.392875000000004,16.56569444444445,7.439513888888889,28.57402777777777,500.0,27.829847222222224
Kathmandu,2025-08-28,25.1,20.0,99.0,81.0,7.1,17.7,27.67890277777778,33.621652777777776,14.221930555555561,7.4859583333333335,37.444305555555545,500.0,27.67890277777778
Kathmandu,2025-08-29,25.2,19.4,99.0,83.0,4.7,22.8,23.988427222222217,28.111129444444444,13.393905555555557,7.145783333333335,39.08950833333333,479.235068888889,23.988427222222217
Kathmandu,2025-08-30,26.3,19.4,98.0,75.0,6.0,15.6,23.904705,26.87744888888889,11.518711111111113,5.9570194444444455,48.690063888888886,444.61027722222224,23.904705
Kathmandu,2025-08-31,25.2,19.2,99.0,77.0,7.6,22.8,20.25621888888889,23.187712777777776,12.842377777777779,5.291366666666667,35.8295361111111,444.5691800000001,20.25621888888889
Kathmandu,2025-09-01,28.2,18.0,97.0,63.0,7.8,7.4,28.13127777777778,34.94990277777778,13.12575,5.9448888888888884,38.59838888888888,485.6041666666667,28.13127777777778
Kathmandu,2025-09-02,27.1,18.2,96.0,61.0,9.1,5.7,27.872625000000003,36.586152777777784,13.416791666666668,6.407500000000001,30.806722222222213,500.0,27.872625000000003
Kathmandu,2025-09-03,26.7,18.8,97.0,69.0,5.1,8.8,27.824334999999998,36.57104,11.226153888888891,6.692290000000001,41.62277166666666,470.0916,27.824334999999998
Kathmandu,2025-09-04,27.3,18.2,97.0,66.0,7.5,5.2,20.85216833333333,26.18429,8.587834444444447,6.060553888888889,48.40702166666666,391.7694611111111,20.85216833333333
Kathmandu,2025-09-05,26.5,18.0,98.0,74.0,4.5,10.7,23.16552944444444,27.752859444444447,7.864890000000003,6.288651111111113,59.40350777777777,350.6308361111111,23.16552944444444
Kathmandu,2025-09-06,26.0,19.5,98.0,74.0,5.3,11.1,34.160805555555555,40.008833333333335,8.697180555555557,6.274277777777779,62.89127777777777,430.53923611111105,34.160805555555555
Kathmandu,2025-09-07,25.7,19.3,98.0,73.0,5.1,23.7,44.522347222222216,52.446777777777775,10.31540277777778,6.221416666666667,57.394791666666656,500.0,44.522347222222216
Kathmandu,2025-09-08,25.9,18.5,100.0,73.0,7.3,3.0,55.478390000000005,66.38963833333335,12.222405555555559,6.247138333333333,51.51168,500.0,55.478390000000005
Kathmandu,2025-09-09,26.4,18.7,98.0,67.0,6.8,3.5,60.92919555555556,73.54024944444446,14.433405555555558,6.594402222222223,42.284971666666664,500.0,60.92919555555556
Kathmandu,2025-09-10,27.2,18.6,99.0,72.0,6.5,9.6,58.05116777777779,70.22634666666667,15.019766666666671,6.693096666666667,39.6515411111111,500.0,58.05116777777779
Kathmandu,2025-09-11,26.9,19.2,98.0,71.0,5.4,24.0,50.84016666666667,61.24295833333334,15.685694444444449,6.56425,30.99570833333332,500.0,50.84016666666667
Kathmandu,2025-09-12,25.9,19.0,99.0,76.0,6.9,17.7,42.3603888888889,52.34395833333334,15.187486111111115,6.213166666666666,31.357486111111097,500.0,42.3603888888889
Kathmandu,2025-09-13,25.0,18.9,100.0,77.0,6.4,7.7,39.59600944444445,48.10963666666667,14.709090000000003,5.911760555555555,30.344966666666654,500.0,39.59600944444445
Kathmandu,2025-09-14,25.6,19.0,99.0,73.0,5.4,48.7,33.25114833333333,39.86085888888889,14.626895555555556,5.488413333333333,26.09270277777777,500.0,33.25114833333333
Kathmandu,2025-09-15,25.5,19.6,99.0,77.0,5.2,25.4,30.621537222222223,35.096178333333334,15.303090000000003,5.951788333333334,18.702536111111105,500.0,30.621537222222223
Kathmandu,2025-09-16,22.9,19.1,99.0,81.0,4.0,40.1,28.889666666666667,33.10648611111111,17.108055555555556,6.541027777777779,12.865569444444434,500.0,28.889666666666667
Kathmandu,2025-09-17,24.1,19.0,98.0,79.0,4.6,17.1,29.316833333333328,33.69025,18.61765277777778,6.869805555555556,12.655194444444435,500.0,29.316833333333328
Kathmandu,2025-09-18,27.0,18.5,98.0,67.0,6.3,15.3,42.14964722222222,49.77251888888888,20.76261611111111,7.321783333333334,14.030481666666656,500.0,42.14964722222222
Kathmandu,2025-09-19,24.9,18.7,99.0,79.0,6.9,16.9,57.23828611111111,67.90006055555557,21.52207444444445,7.742227777777779,16.062884444444435,500.0,57.23828611111111
Kathmandu,2025-09-20,25.1,18.0,98.0,70.0,5.7,15.2,66.0741888888889,78.92481055555557,19.984671666666667,7.579061111111112,21.922828888888876,500.0,66.0741888888889
Kathmandu,2025-09-21,25.5,17.7,99.0,69.0,6.5,3.3,66.00580555555555,79.56345833333334,17.030444444444445,6.627041666666666,30.709097222222216,500.0,66.00580555555555
Kathmandu,2025-09-22,26.7,17.6,98.0,63.0,5.7,2.7,71.55316666666667,89.42602777777778,15.404736111111113,6.024638888888889,40.25220833333333,500.0,71.55316666666667
Kathmandu,2025-09-23,27.0,18.5,99.0,65.0,4.8,3.0,84.26477277777776,105.19651999999999,14.368768333333335,6.338474999999999,52.790442222222225,500.0,84.26477277777776
Kathmandu,2025-09-24,27.5,17.7,98.0,67.0,5.6,4.1,85.71524500000001,105.30835333333333,14.43049055555556,7.062183333333334,51.28466444444444,500.0,85.71524500000001
Kathmandu,2025-09-25,27.0,17.8,95.0,69.0,5.7,7.3,83.2367311111111,101.26295055555555,14.656754444444447,7.445808333333334,51.58120611111111,500.0,83.2367311111111
Kathmandu,2025-09-26,28.4,18.4,96.0,56.0,7.3,5.8,70.50190277777779,87.26162500000001,14.676291666666668,7.47663888888889,47.047763888888866,500.0,70.50190277777779
Kathmandu,2025-09-27,27.6,18.4,98.0,66.0,5.1,2.7,52.28254166666667,66.23756944444446,12.077541666666667,6.75888888888889,53.68045833333332,483.7853472222222,52.28254166666667
Kathmandu,2025-09-28,26.7,18.8,96.0,70.0,4.5,8.1,37.13761944444444,47.84347333333334,10.529762222222223,6.2850761111111115,53.02099611111111,461.96604055555554,37.13761944444444
Kathmandu,2025-09-29,26.4,18.7,96.0,69.0,5.8,15.4,40.04986944444444,52.21979277777778,11.425345555555557,6.755020555555555,53.73003777777778,461.96604055555554,40.04986944444444
Kathmandu,2025-09-30,27.3,16.9,99.0,61.0,6.2,13.7,53.08135555555556,68.67044555555556,14.348901111111113,7.244520555555556,45.801329444444434,500.0,53.08135555555556
Kathmandu,2025-10-01,26.1,18.3,100.0,68.0,5.4,24.9,57.74679166666667,72.64598611111113,15.204138888888892,7.777152777777778,45.4801111111111,500.0,57.74679166666667
Kathmandu,2025-10-02,22.2,18.6,98.0,81.0,5.6,0.9,41.73094444444444,50.81572222222223,12.44390277777778,6.73826388888889,45.43045833333333,500.0,41.73094444444444
Kathmandu,2025-10-03,24.9,18.4,98.0,69.0,4.8,11.4,24.395903888888885,29.377217222222225,10.585642222222225,5.978225000000001,40.637795,446.88647055555555,24.395903888888885
Kathmandu,2025-10-04,19.4,17.2,100.0,92.0,7.9,112.1,11.146862222222222,13.47350888888889,10.332489444444448,4.70986388888889,30.599378333333323,384.1905955555556,11.146862222222222
Kathmandu,2025-10-05,24.2,17.6,98.0,67.0,6.4,0.9,16.63968166666666,21.41841166666667,12.207683888888889,4.767155555555557,22.245336666666656,406.71416500000004,16.63968166666666
Kathmandu,2025-10-06,24.4,17.2,100.0,69.0,6.6,1.3,43.23825,55.28065277777779,16.043805555555558,6.981027777777778,28.46143055555555,487.30412500000006,43.23825
Kathmandu,2025-10-07,24.2,16.6,100.0,69.0,6.2,12.1,80.96381944444444,101.58255555555556,18.59825,9.095625,41.564874999999994,500.0,80.96381944444444
Kathmandu,2025-10-08,25.0,15.0,100.0,67.0,7.4,5.6,104.88310555555553,129.86472277777779,18.811931111111114,9.138353888888888,51.08007666666666,500.0,104.88310555555553
Kathmandu,2025-10-09,24.4,14.0,100.0,61.0,8.3,0.5,101.6096888888889,124.68479222222224,14.986375555555556,7.466201111111112,60.63388222222222,500.0,101.6096888888889
Kathmandu,2025-10-10,24.0,14.9,89.0,51.0,8.4,0.0,87.16760555555557,107.6185977777778,11.210625555555556,6.589715,70.92300722222222,500.0,87.16760555555557
Kathmandu,2025-10-11,24.2,14.3,86.0,48.0,9.8,0.0,74.79358333333333,91.832125,8.55204166666667,6.875152777777778,83.87820833333333,500.0,74.79358333333333
Kathmandu,2025-10-12,24.6,14.4,88.0,52.0,9.2,0.0,77.29501388888889,93.19658333333335,7.952388888888889,7.4060555555555565,92.23072222222221,500.0,77.29501388888889
Kathmandu,2025-10-13,24.0,14.3,84.0,50.0,8.5,0.4,85.23768,101.73082944444447,8.619716111111112,7.669713333333334,89.96766777777776,500.0,85.23768
Kathmandu,2025-10-14,25.2,14.0,92.0,49.0,6.5,1.2,104.94326333333333,125.41871833333335,11.075160555555557,8.361949444444445,83.90865388888888,500.0,104.94326333333333
Kathmandu,2025-10-15,24.1,14.1,89.0,59.0,8.1,0.6,118.01126333333333,140.92688500000003,12.292188333333334,8.382574444444444,78.64469555555556,500.0,118.01126333333333
Kathmandu,2025-10-16,24.8,14.5,87.0,52.0,6.5,0.3,126.01111111111112,150.78005555555555,13.186708333333332,8.213180555555557,74.636375,500.0,126.01111111111112
Kathmandu,2025-10-17,24.1,14.8,96.0,59.0,6.8,0.9,138.9293888888889,166.91384722222224,14.899652777777778,8.833000000000002,72.3627361111111,500.0,138.9293888888889
Kathmandu,2025-10-18,24.5,14.5,96.0,51.0,6.2,0.9,153.48087333333334,183.73228500000002,16.269898333333334,9.462939444444446,70.38312111111111,500.0,153.48087333333334
Kathmandu,2025-10-19,24.6,13.6,97.0,51.0,8.0,0.4,164.2093872222222,194.17647944444448,16.24392611111111,9.614953333333332,72.9639961111111,500.0,164.2093872222222
Kathmandu,2025-10-20,24.8,14.2,89.0,50.0,9.2,0.0,152.32251222222223,178.71384055555558,14.571467777777778,8.45689777777778,72.73696833333332,500.0,152.32251222222223
Kathmandu,2025-10-21,25.6,14.4,86.0,44.0,6.7,0.0,141.32173611111114,166.80598611111114,14.525500000000001,7.676930555555556,69.33406944444442,500.0,141.32173611111114
Kathmandu,2025-10-22,25.2,15.0,91.0,52.0,7.1,0.0,138.7171805555556,167.27669444444447,17.72543055555556,8.726361111111112,65.76884722222222,500.0,138.7171805555556
Kathmandu,2025-10-23,24.4,13.1,95.0,50.0,7.0,0.0,139.65009666666668,170.55112555555556,19.848430555555556,9.379150000000001,63.30301999999999,500.0,139.65009666666668
